lm_prompt,task_inputs,references,lm_output_original,exact_match_original,lm_output_finetuned,exact_match_finetuned
"正しい答えは何でしょう？

0.「教会」
1.「地下道」
2.「ダイニングルーム」
3.「スタジオ」
4.「カラオケ」
問題：写真を撮る場所は？
回答：「スタジオ」

0.「バット」
1.「岩」
2.「炭素」
3.「コンクリート」
4.「木」
問題：ダイヤモンドと同じ成分は？
回答：「炭素」

0.「買い物袋」
1.「スープ」
2.「堪忍袋」
3.「お袋」
4.「パン」
問題：ス－パ－で買った品物を入れるものを何と呼ぶ？
回答：「","{'q_id': 9667, 'question': 'ス－パ－で買った品物を入れるものを何と呼ぶ？', 'choice0': '買い物袋', 'choice1': 'スープ', 'choice2': '堪忍袋', 'choice3': 'お袋', 'choice4': 'パン', 'label': 0}",['買い物袋'],堪忍袋,False,スープ,False
"正しい答えは何でしょう？

0.「火災」
1.「火曜」
2.「火先」
3.「火の鳥」
4.「火口」
問題：火山頂上部のくぼみをなんというか？
回答：「火口」

0.「哺乳類」
1.「かものはし」
2.「ウミガメ」
3.「クマ」
4.「コウモリ」
問題：オーストラリアに生息し、嘴を持つ有袋類は、何と言う動物ですか？
回答：「かものはし」

0.「宗教」
1.「職場」
2.「キャンドル」
3.「家」
4.「尖塔」
問題：心の拠り所になるものは？
回答：「","{'q_id': 9668, 'question': '心の拠り所になるものは？', 'choice0': '宗教', 'choice1': '職場', 'choice2': 'キャンドル', 'choice3': '家', 'choice4': '尖塔', 'label': 0}",['宗教'],家,False,家、キャンドル、尖塔,False
"正しい答えは何でしょう？

0.「居間」
1.「裁判所」
2.「寝床」
3.「教室」
4.「店舗」
問題：商売のためにお客さんが入るところは？
回答：「店舗」

0.「局」
1.「スーパー」
2.「テーブル」
3.「大学」
4.「小学校」
問題：次のうち、買い物をするのに出かける場所はどれ？
回答：「スーパー」

0.「日本」
1.「県庁所在地」
2.「福島県」
3.「四国」
4.「佐賀県」
問題：県の本庁舎が置かれている都市は？
回答：「","{'q_id': 9669, 'question': '県の本庁舎が置かれている都市は？', 'choice0': '日本', 'choice1': '県庁所在地', 'choice2': '福島県', 'choice3': '四国', 'choice4': '佐賀県', 'label': 1}",['県庁所在地'],福島県,False,福島県,False
"正しい答えは何でしょう？

0.「閉塞音」
1.「呼吸音」
2.「音節」
3.「吃音」
4.「擬音」
問題：言語における音の単位のことを何と言いますか？
回答：「音節」

0.「ジュース」
1.「八百屋」
2.「フルーツ」
3.「現金」
4.「電子決済」
問題：果物はどれ？
回答：「フルーツ」

0.「食事」
1.「飲み物」
2.「トラベラー」
3.「時刻表」
4.「駅」
問題：電車やバスを乗るときに必要なもので、西村京太郎のミステリーにもよく出るアイテムは?
回答：「","{'q_id': 9670, 'question': '電車やバスを乗るときに必要なもので、西村京太郎のミステリーにもよく出るアイテムは?', 'choice0': '食事', 'choice1': '飲み物', 'choice2': 'トラベラー', 'choice3': '時刻表', 'choice4': '駅', 'label': 3}",['時刻表'],時刻表,True,時刻表,True
"正しい答えは何でしょう？

0.「タバコ」
1.「偏愛」
2.「恋愛」
3.「がん」
4.「溺愛」
問題：人と人の間の感情はどれ？
回答：「恋愛」

0.「夕食」
1.「買い物」
2.「料理を作ること」
3.「ごはん」
4.「冷蔵庫」
問題：一日に3回行う事は？
回答：「ごはん」

0.「酸化亜鉛」
1.「亜鉛鉄板」
2.「酸化鉄」
3.「硫化亜鉛」
4.「超合金」
問題：薄降板に亜鉛をメッキして防錆加工された鋼板の名称は？
回答：「","{'q_id': 9671, 'question': '薄降板に亜鉛をメッキして防錆加工された鋼板の名称は？', 'choice0': '酸化亜鉛', 'choice1': '亜鉛鉄板', 'choice2': '酸化鉄', 'choice3': '硫化亜鉛', 'choice4': '超合金', 'label': 1}",['亜鉛鉄板'],亜鉛鉄板,True,酸化鉄,False
"正しい答えは何でしょう？

0.「デスク」
1.「帽子」
2.「鉛筆」
3.「マウス」
4.「ノートブック」
問題：形がねずみに似ているPC周辺機器とは？
回答：「マウス」

0.「バー」
1.「車内」
2.「肉屋」
3.「事務所」
4.「食堂」
問題：事務を行うところでオフィスを日本語でいうと何？
回答：「事務所」

0.「ココア」
1.「ホットコーヒー」
2.「従業員」
3.「コーヒー」
4.「マネージャー」
問題：仕事で管理する人のことを何という？
回答：「","{'q_id': 9672, 'question': '仕事で管理する人のことを何という？', 'choice0': 'ココア', 'choice1': 'ホットコーヒー', 'choice2': '従業員', 'choice3': 'コーヒー', 'choice4': 'マネージャー', 'label': 4}",['マネージャー'],マネージャー,True,マネージャー,True
"正しい答えは何でしょう？

0.「ワイパー」
1.「マフラー」
2.「エンジン」
3.「車体」
4.「タイヤ」
問題：動くエネルギーをつくるのは？
回答：「エンジン」

0.「タムタム」
1.「リコーダー」
2.「演奏者」
3.「もっきん」
4.「てっきん」
問題：音階を選択できる木製の打楽器は何？
回答：「もっきん」

0.「バーナー」
1.「メモ」
2.「パソコン」
3.「論文」
4.「俺の左手」
問題：火が出るのは？
回答：「","{'q_id': 9673, 'question': '火が出るのは？', 'choice0': 'バーナー', 'choice1': 'メモ', 'choice2': 'パソコン', 'choice3': '論文', 'choice4': '俺の左手', 'label': 0}",['バーナー'],バーナー,True,バーナー,True
"正しい答えは何でしょう？

0.「国」
1.「貿易」
2.「医療」
3.「平和」
4.「外交」
問題：戦争の反対は？
回答：「平和」

0.「理論」
1.「作物」
2.「原理」
3.「広場」
4.「体系」
問題：根本的な法則をなんという？
回答：「原理」

0.「車」
1.「チャーチ」
2.「マシーン」
3.「時計」
4.「交差点」
問題：キリスト教の教会のことを何という？
回答：「","{'q_id': 9674, 'question': 'キリスト教の教会のことを何という？', 'choice0': '車', 'choice1': 'チャーチ', 'choice2': 'マシーン', 'choice3': '時計', 'choice4': '交差点', 'label': 1}",['チャーチ'],チャーチ,True,チャーチ,True
"正しい答えは何でしょう？

0.「柔軟剤」
1.「鎮痛剤」
2.「洗剤」
3.「薬剤」
4.「避妊薬」
問題：体に損傷が起こったこと、あるいは起こった可能性があることを知らせる不快な感覚を和らげる為に使うものは？
回答：「鎮痛剤」

0.「汗水」
1.「傷害」
2.「故障」
3.「イヌ」
4.「ネコ」
問題：他人を傷つけることをなんという？
回答：「傷害」

0.「燈」
1.「赤」
2.「挫折」
3.「気分」
4.「明かり」
問題：その場の雰囲気を指す言葉は？
回答：「","{'q_id': 9675, 'question': 'その場の雰囲気を指す言葉は？', 'choice0': '燈', 'choice1': '赤', 'choice2': '挫折', 'choice3': '気分', 'choice4': '明かり', 'label': 3}",['気分'],気分,True,明かり,False
"正しい答えは何でしょう？

0.「義理チョコ」
1.「先買い」
2.「先付け」
3.「先走る」
4.「親切」
問題：はやとちりは？
回答：「先走る」

0.「天井」
1.「床」
2.「靴下」
3.「玄関」
4.「クロック」
問題：時間を確認するための道具は？
回答：「クロック」

0.「イチゴ」
1.「マンゴー」
2.「ドリンク」
3.「仕掛け」
4.「アルコール」
問題：飲み物のことは？
回答：「","{'q_id': 9676, 'question': '飲み物のことは？', 'choice0': 'イチゴ', 'choice1': 'マンゴー', 'choice2': 'ドリンク', 'choice3': '仕掛け', 'choice4': 'アルコール', 'label': 2}",['ドリンク'],ドリンク,True,アルコール,False
"正しい答えは何でしょう？

0.「箱」
1.「船着場」
2.「観光協会」
3.「冬季」
4.「土産物屋」
問題：その土地の名産を買うところは？
回答：「土産物屋」

0.「酢飯」
1.「琵琶湖」
2.「カレー」
3.「ピザ」
4.「和食」
問題：日本の食べ物は？
回答：「和食」

0.「人」
1.「釣竿」
2.「貝」
3.「蓑」
4.「砂浜」
問題：猿から進化したといわれるものは？
回答：「","{'q_id': 9677, 'question': '猿から進化したといわれるものは？', 'choice0': '人', 'choice1': '釣竿', 'choice2': '貝', 'choice3': '蓑', 'choice4': '砂浜', 'label': 0}",['人'],釣竿,False,人（人）,False
"正しい答えは何でしょう？

0.「食器棚」
1.「ブラインド」
2.「下駄箱」
3.「薬箱」
4.「皿」
問題：靴を入れる家具を何という？
回答：「下駄箱」

0.「高速道路」
1.「レーク」
2.「白浜」
3.「コンドミニアム」
4.「白良浜」
問題：湖は？
回答：「レーク」

0.「店舗」
1.「チャック」
2.「ポケット」
3.「財布」
4.「ファスナー」
問題：服に物を入れる所は？
回答：「","{'q_id': 9678, 'question': '服に物を入れる所は？', 'choice0': '店舗', 'choice1': 'チャック', 'choice2': 'ポケット', 'choice3': '財布', 'choice4': 'ファスナー', 'label': 2}",['ポケット'],財布,False,財布,False
"正しい答えは何でしょう？

0.「鎌槍」
1.「海」
2.「山」
3.「草刈り鎌」
4.「大鎌」
問題：槍のようなものは？
回答：「鎌槍」

0.「食器棚の中」
1.「料理」
2.「冷蔵庫」
3.「下駄箱」
4.「食器」
問題：コップや茶碗を収納する場所は？
回答：「食器棚の中」

0.「現金払い」
1.「前払い」
2.「肉付け」
3.「付けで買う」
4.「釘付け」
問題：後払いで買い物することは？
回答：「","{'q_id': 9679, 'question': '後払いで買い物することは？', 'choice0': '現金払い', 'choice1': '前払い', 'choice2': '肉付け', 'choice3': '付けで買う', 'choice4': '釘付け', 'label': 3}",['付けで買う'],前払い,False,前払い,False
"正しい答えは何でしょう？

0.「退く」
1.「尻叩き」
2.「尻尾」
3.「尻拭き」
4.「尻つぼみ」
問題：親が叱るときに棒などを用いてすることは？
回答：「尻叩き」

0.「オーシャン」
1.「狐」
2.「インド洋」
3.「山」
4.「森」
問題：生き物は？
回答：「狐」

0.「山脈’」
1.「カーニバル」
2.「ショー」
3.「お祭り」
4.「‘サッカー」
問題：リオの？
回答：「","{'q_id': 9680, 'question': 'リオの？', 'choice0': '山脈’', 'choice1': 'カーニバル', 'choice2': 'ショー', 'choice3': 'お祭り', 'choice4': '‘サッカー', 'label': 1}",['カーニバル'],カーニバル,True,カーニバル,True
"正しい答えは何でしょう？

0.「スマホ」
1.「一袋」
2.「ガラケー」
3.「バッグ」
4.「カフェ」
問題：簡易的に物を入れたりするものはどれ？
回答：「一袋」

0.「風」
1.「風呂桶」
2.「水道」
3.「ヒト」
4.「雨」
問題：人をカタカナで書くと？
回答：「ヒト」

0.「林」
1.「南部」
2.「森」
3.「南米」
4.「湿地」
問題：南方の部分の事を何という?
回答：「","{'q_id': 9681, 'question': '南方の部分の事を何という?', 'choice0': '林', 'choice1': '南部', 'choice2': '森', 'choice3': '南米', 'choice4': '湿地', 'label': 1}",['南部'],南部,True,南部,True
"正しい答えは何でしょう？

0.「綿飴」
1.「積雪」
2.「ウサギ」
3.「風」
4.「雨」
問題：雪が積ることを何と言う?
回答：「積雪」

0.「プラスチック」
1.「樹脂」
2.「髪の毛」
3.「ガラス」
4.「革製」
問題：窓やグラスなどに使われる、落とすと割れるものは？
回答：「ガラス」

0.「雨」
1.「ポケット」
2.「筆」
3.「文具」
4.「風」
問題：字を書く際に利用するものは？
回答：「","{'q_id': 9682, 'question': '字を書く際に利用するものは？', 'choice0': '雨', 'choice1': 'ポケット', 'choice2': '筆', 'choice3': '文具', 'choice4': '風', 'label': 2}",['筆'],筆,True,筆,True
