lm_prompt,references,lm_output_original,char_f1_original,exact_match_original,lm_output_finetuned,char_f1_finetuned,exact_match_finetuned
知ったかぶりをすることやぐっすり眠っていて何も知らないことを、昔、京都を見てきたふりをした男が苦し紛れの嘘をついたという話に由来して何という?答えは「,"['白河夜船', '白川夜船']",嘘,0.0,False,彼は彼の嘘を言って、彼が彼の嘘を言って、,0.0,False
元々はローマへの巡礼のために作られた、ヴュルツブルクからフュッセンまでのドイツの有名な街道は何?答えは「,"['ロマンティック', 'ロマンティック街道', 'ロマンチック', 'ロマンチック街道']",アルプス,0.0,False,ハイウェイ,0.0,False
織田信長が朱印の印章として用いた、「武力によって天下に号令する」という意味の言葉は何?答えは「,['天下布武'],勅命,0.0,False,弓の練習,0.0,False
"英語では「How I want a drink」「Yes, I have a number」、日本では「産医師異国に向かう」という語呂合わせで覚えられるものといえば何?答えは「","['円周率', 'パイ']","How I want a drink, yes, I have a number",0.0,False,産医師異国に向かう,0.0,False
大統領官邸で、モネダ宮殿といえばチリですが、アルボラーダ宮殿といえばどこの国?答えは「,"['ブラジル', 'ブラジル連邦共和国']",スペイン,0.0,False,スペイン,0.0,False
指輪の中でも「インデックスリング」といえば、何指にはめるもの?答えは「,['人差し指'],２,0.0,False,腕,0.0,False
ウィレム・デ・クーニングやジャクソン・ポロックが代表的画家である、キャンバスに顔料を垂らしたり飛び散らせたりする描画手法は何?答えは「,['アクションペインティング'],彫刻,0.0,False,スケール,0.0,False
ベートーベンの交響曲第5番は『運命』ですが、ショスタコービッチの交響曲第5番は何?答えは「,['革命'],運命,0.5,False,運命,0.5,False
カボチャやメロンの種の周りについている、繊維状のモワモワした部分のことを、普通、何という?答えは「,['わた'],絹,0.0,False,繊維状のモワモワ,0.0,False
皮袋にためた空気を押し出しリードを振動させて演奏する、スコットランドの民族楽器は何?答えは「,['バグパイプ'],スコットランドのハイドランドのハイドランドのハイドランドのハイド,0.05,False,ハンドドラム,0.0,False
共和政ローマの時代に起こった奴隷戦争の指導者の名前がつけられた、カール・リープクネヒトやローザ・ルクセンブルグらによって結成されたドイツの政治結社は何?答えは「,['スパルタクス団'],ドイツの政治結社,0.0,False,ドイツの連邦,0.0,False
泳げない人のことを、ある大工道具にたとえて何という?答えは「,['かなづち'],泳ぎ,0.0,False,泳ぐ,0.0,False
1981年に設立された、鹿児島県にある日本で唯一の国立の体育大学は何?答えは「,['鹿屋体育大学'],日本国立体育大学,0.5700000000000001,False,国立の体育大学,0.62,False
トランプゲームのブラックジャックにおいて、プレイヤーとディーラーが目標とする合計点はいくつ?答えは「,['21'],21点,0.8,False,21,1.0,True
花札で11月の柳の下に描かれている人物は誰?答えは「,['小野道風'],彼女,0.0,False,アリス,0.0,False
仙台七夕にちなんで、織姫と彦星とされる星に由来する名前がつけられた、仙台に本拠地を置くJリーグのチームはどこ?答えは「,['ベガルタ仙台'],仙台レッドスター,0.29,False,仙台の沿岸の地域,0.29,False
ムガール帝国の皇帝シャー・ジャハーンが最愛の妻をしのんで建造した白亜の霊廟は何?答えは「,"['タージ・マハル', 'タージマハル']",シャー・ジャハーンの霊廟,0.35000000000000003,False,シャー・ジャハーンの白亜の霊廟,0.30000000000000004,False
日本で最初の元号は「大化」ですが、中国で最初の元号は何?答えは「,['建元'],大化,0.0,False,大化,0.0,False
摂氏温度ではマイナス273.15度。熱力学的に考えられる最低温度のことを漢字4文字で何という?答えは「,['絶対零度'],最低,0.0,False,マイナス273.15,0.0,False
大正時代に同人誌『文芸時代』で活躍した、今東光、横光利一、川端康成などの新進作家グループを何派といった?答えは「,['新感覚派'],新人芸人,0.25,False,1920年代の新しい作家,0.12,False
大江健三郎や檀一雄が愛用者として知られる、丸型で縁の太い眼鏡を、アメリカの喜劇俳優の名前から何眼鏡という?答えは「,"['ロイド眼鏡', 'ロイド']",マックスマイヤーズ,0.17,False,マイケル・マイケル,0.18,False
650年、長門の国司が孝徳天皇に白いキジを献上したことに伴い改元された、日本で2番目の元号は何?答えは「,['白雉'],1650年,0.0,False,11,0.0,False
飛騨山脈の山々を「日本アルプス」と命名したイギリス人技師で、古代日本の古墳を研究したことから「日本考古学の父」という異名で呼ばれたのは誰?答えは「,"['ウィリアム・ガーランド', 'ウィリアム・ゴーランド', 'ガーランド', 'ゴーランド', 'ガウランド']",アンソニー・シャーリン,0.30000000000000004,False,アークス・アークス,0.22,False
郵便局が発行する「切手」を略さずに言うと何?答えは「,['切符手形'],0,0.0,False,郵便局,0.0,False
トンボなどの昆虫にみられる、たくさんの小さな眼が集まってできた眼のことを特に何という?答えは「,['複眼'],複数の小さな眼,0.44,False,虫眼,0.5,False
素粒子のニュートリノを3つに大別すると、電子ニュートリノ、ミューニュートリノと何?答えは「,"['タウニュートリノ', 'タウ']",何?,0.0,False,何か,0.0,False
ペルシャ語で「四行詩集」という意味がある、ペルシャの詩人オマル・ハイヤームの詩集は何?答えは「,['ルバイヤート'],四行詩集,0.0,False,四行詩集,0.0,False
あてが外れて喜んだ後にがっかりすることを、お米に関するあるものを使って「何喜び」という?答えは「,"['ぬか喜び', 'ぬか']",何悲し,0.0,False,あなたがあなたのお米を食べるときに何を感じているか,0.07,False
一等星を2つ持つ星座は、オリオン座、みなみじゅうじ座と何?答えは「,['ケンタウルス座'],1000,0.0,False,オリオン座,0.33,False
直木三十五は年齢に合わせてペンネームを変えましたが、最初につけたペンネームは「直木いくつ」?答えは「,"['直木三十一', '三十一']",三十五,0.67,False,木の数,0.25,False
統計学で用いられる回帰分析で、説明変数を一つ用いて行うものを「単回帰分析」といいますが、説明変数を2つ以上用いて行うものを何分析という?答えは「,"['重回帰分析', '重回帰']",回帰分析,0.89,False,二回帰分析,0.8,False
川底が周辺の土地の高さよりも高い位置にある川を何という?答えは「,['天井川'],湾,0.0,False,川の崖,0.33,False
複雑な問題をあざやかに解決することを、よく切れる刀でもつれた麻糸を切る様子にたとえて「何を断つ」という?答えは「,"['快刀乱麻を断つ', '快刀乱麻']",何を断る,0.36,False,何か,0.0,False
自然主義文学を代表する小説『黴』『あらくれ』などの作品で知られる作家は誰?答えは「,['徳田秋声'],彼は『黴』の作家である,0.0,False,ジョン・マクギーン,0.0,False
「光が真空中を2億9979万2458分の1秒の間に進む長さ」を1とするSI基本単位は何?答えは「,['メートル'],光泡,0.0,False,光の速度,0.0,False
1943年にイングヴァル・カンプラードが創業した、スウェーデン発の家具の大型チェーン店は何?答えは「,['IKEA'],IKEA,1.0,True,家具の大きなチェーン店,0.0,False
疲れやすい、頭が重いといった、特定の病気としてまとめることができない体の不調の訴えを、漢字4文字で何という?答えは「,['不定愁訴'],危険,0.0,False,疲労症,0.0,False
元々は、1本だけの貴重なロウソクのことで、転じて、持っている服の中で一番上等なものを指す言葉は何?答えは「,['一張羅'],王,0.0,False,最上位,0.0,False
一般的なダーツボードで、一番上にある数字は20ですが、反対の一番下にある数字はいくつ?答えは「,['3'],1,0.0,False,10,0.0,False
周囲からの期待の重圧に苦しむ少年ハンスを主人公とする、ヘルマン・ヘッセの小説は何?答えは「,['車輪の下'],悪魔の天国,0.22,False,ハンスの小説,0.2,False
文学賞の「芥川賞」に名を残す作家は芥川龍之介ですが、「直木賞」に名を残す作家は誰?答えは「,['直木三十五'],直木賞,0.5,False,芥川龍之介,0.0,False
